test,intent,question,answer,counter
,Woodrow_Wilson,Where did Wilson attend law school?,Wilson attended law school at University of Virginia,1487
,Woodrow_Wilson,Where did Wilson attend law school?,University of Virginia,1488
,Woodrow_Wilson,Where was Woodrow Wilson born?,"Woodrow Wilson was born in Staunton, Virginia",1489
,Woodrow_Wilson,Where was Woodrow Wilson born?,"Staunton, Virginia",1490
,Woodrow_Wilson,Did Wilson support desegregation?,no,1491
,Woodrow_Wilson,Did Wilson support desegregation?,Not in the slightest.,1492
,Woodrow_Wilson,Did Wilson support the committee system?,no,1493
,Woodrow_Wilson,Did Wilson support the committee system?,No.,1494
,Woodrow_Wilson,Did Wilson have any siblings?,yes,1495
,Woodrow_Wilson,Did Wilson have any siblings?,NULL,1496
,Woodrow_Wilson,What was Scots-Irish and Scottish?,His ancestry,1497
,Woodrow_Wilson,"What defended slavery, owned slaves and S08_set up a Sunday school for them?",His father,1498
,Woodrow_Wilson,Who did Wilson win in 1917?,Irish Americans,1499
,Woodrow_Wilson,Was Wilson awarded the 1919 Nobel Peace Prize?,Yes,1500
,Woodrow_Wilson,Was Wilson a remarkably effective writer and thinker?,Yes,1501
,Woodrow_Wilson,What lived in Columbia?,Wilson,1502
,Woodrow_Wilson,Was Wilson president of the American Political Science Association in 1910 ?,Yes,1503
,Woodrow_Wilson,"Did he not cast his ballot for John M. Palmer , the presidential candidate of the National Democratic Party , or Gold Democrats , a short-lived party that supported a gold standard , low tariffs , and limited government ?",Yes,1504
,Woodrow_Wilson,Did Wilson not spend 1914 through the beginning of 1917 trying to keep America out of the war in Europe ?,Yes,1505
,Woodrow_Wilson,"Was Wilson , a staunch opponent of antisemitism , sympathetic to the plight of Jews , especially in Poland and in France ?",Yes,1506
,Woodrow_Wilson,What happened in 1917?,"raised billions through Liberty loans, imposed an income tax, S08_set up the War Industries Board, promoted labor union growth, supervised agriculture and food production through the Lever Act, took over control of the railroads, and suppressed anti-war movements",1507
